candidateid,raceid,precinctsreporting,national,officeid,ballotorder,id,votepct,fipscode,reportingunitname,seatnum,winner,lastupdated,polid,initialization_data,racetype,incumbent,test,party,officename,electiondate,racetypeid,uncontested,description,precinctsreportingpct,polnum,key,reportingunitid,is_ballot_measure,precinctstotal,last,statepostal,level,statename,votecount,seatname,runoff,unique_id,first
22312,16672,0,True,P,2,16672-polid-22603-16025,0.0,19049,Dallas,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Dallas1602522312,16025,,34,O'Malley,IA,county,,0,,False,polid-22603,Martin
22310,16672,0,True,P,1,16672-polid-1746-16025,0.0,19049,Dallas,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Dallas1602522310,16025,,34,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16025,0.0,19049,Dallas,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Dallas1602522311,16025,,34,Sanders,IA,county,,0,,False,polid-1445,Bernie
22342,16957,0,True,P,13,16957-polid-100007-16002,0.0,19003,Adams,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Adams1600222342,16002,,5,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16002,0.0,19003,Adams,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Adams1600222345,16002,,5,Gilmore,IA,county,,0,,False,polid-45650,Jim
22340,16672,0,True,P,4,16672-polid-100004-16003,0.0,19005,Allamakee,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Allamakee1600322340,16003,,11,Uncommitted,IA,county,,0,,False,polid-100004,
22331,16957,0,True,P,8,16957-polid-36679-16089,0.0,19177,Van Buren,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Van Buren1608922331,16089,,8,Kasich,IA,county,,0,,False,polid-36679,John
22343,16672,0,True,P,5,16672-polid-100007-16003,0.0,19005,Allamakee,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Allamakee1600322343,16003,,11,Other,IA,county,,0,,False,polid-100007,
22337,16957,0,True,P,12,16957-polid-8639-16089,0.0,19177,Van Buren,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Van Buren1608922337,16089,,8,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16089,0.0,19177,Van Buren,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Van Buren1608922336,16089,,8,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16089,0.0,19177,Van Buren,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Van Buren1608922335,16089,,8,Rubio,IA,county,,0,,False,polid-53044,Marco
22343,16672,0,True,P,5,16672-polid-100007-16004,0.0,19007,Appanoose,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Appanoose1600422343,16004,,12,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16004,0.0,19007,Appanoose,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Appanoose1600422340,16004,,12,Uncommitted,IA,county,,0,,False,polid-100004,
22340,16672,0,True,P,4,16672-polid-100004-16097,0.0,19193,Woodbury,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Woodbury1609722340,16097,,44,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16097,0.0,19193,Woodbury,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Woodbury1609722343,16097,,44,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16026,0.0,19051,Davis,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Davis1602622340,16026,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16026,0.0,19051,Davis,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Davis1602622343,16026,,8,Other,IA,county,,0,,False,polid-100007,
22324,16957,0,True,P,4,16957-polid-61815-16080,0.0,19159,Ringgold,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Ringgold1608022324,16080,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16074,0.0,19147,Palo Alto,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Palo Alto1607422326,16074,,6,Fiorina,IA,county,,0,,False,polid-60339,Carly
22312,16672,0,True,P,2,16672-polid-22603-16037,0.0,19073,Greene,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Greene1603722312,16037,,7,O'Malley,IA,county,,0,,False,polid-22603,Martin
22331,16957,0,True,P,8,16957-polid-36679-16021,0.0,19041,Clay,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Clay1602122331,16021,,12,Kasich,IA,county,,0,,False,polid-36679,John
22310,16672,0,True,P,1,16672-polid-1746-16037,0.0,19073,Greene,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Greene1603722310,16037,,7,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16037,0.0,19073,Greene,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Greene1603722311,16037,,7,Sanders,IA,county,,0,,False,polid-1445,Bernie
22335,16957,0,True,P,10,16957-polid-53044-16021,0.0,19041,Clay,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Clay1602122335,16021,,12,Rubio,IA,county,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-16021,0.0,19041,Clay,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Clay1602122336,16021,,12,Santorum,IA,county,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-16021,0.0,19041,Clay,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Clay1602122337,16021,,12,Trump,IA,county,,0,,False,polid-8639,Donald
22321,16957,0,True,P,1,16957-polid-1239-16080,0.0,19159,Ringgold,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Ringgold1608022321,16080,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22324,16957,0,True,P,4,16957-polid-61815-16081,0.0,19161,Sac,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Sac1608122324,16081,,9,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16081,0.0,19161,Sac,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Sac1608122326,16081,,9,Fiorina,IA,county,,0,,False,polid-60339,Carly
22323,16957,0,True,P,3,16957-polid-60051-16080,0.0,19159,Ringgold,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Ringgold1608022323,16080,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16081,0.0,19161,Sac,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Sac1608122322,16081,,9,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16081,0.0,19161,Sac,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Sac1608122323,16081,,9,Christie,IA,county,,0,,False,polid-60051,Chris
22329,16957,0,True,P,7,16957-polid-1187-16081,0.0,19161,Sac,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Sac1608122329,16081,,9,Huckabee,IA,county,,0,,False,polid-1187,Mike
22342,16957,0,True,P,13,16957-polid-100007-16053,0.0,19105,Jones,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Jones1605322342,16053,,14,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16053,0.0,19105,Jones,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Jones1605322345,16053,,14,Gilmore,IA,county,,0,,False,polid-45650,Jim
22329,16957,0,True,P,7,16957-polid-1187-16094,0.0,19187,Webster,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Webster1609422329,16094,,28,Huckabee,IA,county,,0,,False,polid-1187,Mike
22326,16957,0,True,P,5,16957-polid-60339-16094,0.0,19187,Webster,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Webster1609422326,16094,,28,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16094,0.0,19187,Webster,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Webster1609422324,16094,,28,Cruz,IA,county,,0,,False,polid-61815,Ted
22323,16957,0,True,P,3,16957-polid-60051-16094,0.0,19187,Webster,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Webster1609422323,16094,,28,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16094,0.0,19187,Webster,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Webster1609422322,16094,,28,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16094,0.0,19187,Webster,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Webster1609422321,16094,,28,Bush,IA,county,,0,,False,polid-1239,Jeb
22311,16672,0,True,P,3,16672-polid-1445-16018,0.0,19035,Cherokee,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Cherokee1601822311,16018,,7,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16018,0.0,19035,Cherokee,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Cherokee1601822310,16018,,7,Clinton,IA,county,,0,,False,polid-1746,Hillary
22310,16672,0,True,P,1,16672-polid-1746-16079,0.0,19157,Poweshiek,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Poweshiek1607922310,16079,,10,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16079,0.0,19157,Poweshiek,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Poweshiek1607922311,16079,,10,Sanders,IA,county,,0,,False,polid-1445,Bernie
22312,16672,0,True,P,2,16672-polid-22603-16079,0.0,19157,Poweshiek,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Poweshiek1607922312,16079,,10,O'Malley,IA,county,,0,,False,polid-22603,Martin
22312,16672,0,True,P,2,16672-polid-22603-16018,0.0,19035,Cherokee,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Cherokee1601822312,16018,,7,O'Malley,IA,county,,0,,False,polid-22603,Martin
22343,16672,0,True,P,5,16672-polid-100007-16093,0.0,19185,Wayne,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Wayne1609322343,16093,,4,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16093,0.0,19185,Wayne,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Wayne1609322340,16093,,4,Uncommitted,IA,county,,0,,False,polid-100004,
22311,16672,0,True,P,3,16672-polid-1445-16044,0.0,19087,Henry,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Henry1604422311,16044,,9,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16044,0.0,19087,Henry,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Henry1604422310,16044,,9,Clinton,IA,county,,0,,False,polid-1746,Hillary
22312,16672,0,True,P,2,16672-polid-22603-16044,0.0,19087,Henry,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Henry1604422312,16044,,9,O'Malley,IA,county,,0,,False,polid-22603,Martin
22340,16672,0,True,P,4,16672-polid-100004-16092,0.0,19183,Washington,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Washington1609222340,16092,,10,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16092,0.0,19183,Washington,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Washington1609222343,16092,,10,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16029,0.0,19057,Des Moines,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Des Moines1602922340,16029,,16,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16029,0.0,19057,Des Moines,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Des Moines1602922343,16029,,16,Other,IA,county,,0,,False,polid-100007,
22322,16957,0,True,P,2,16957-polid-64509-16037,0.0,19073,Greene,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Greene1603722322,16037,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22336,16957,0,True,P,11,16957-polid-1752-16030,0.0,19059,Dickinson,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Dickinson1603022336,16030,,15,Santorum,IA,county,,0,,False,polid-1752,Rick
22311,16672,0,True,P,3,16672-polid-1445-16057,0.0,19113,Linn,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Linn1605722311,16057,,86,Sanders,IA,county,,0,,False,polid-1445,Bernie
22326,16957,0,True,P,5,16957-polid-60339-16037,0.0,19073,Greene,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Greene1603722326,16037,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16037,0.0,19073,Greene,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Greene1603722324,16037,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22340,16672,0,True,P,4,16672-polid-100004-16030,0.0,19059,Dickinson,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Dickinson1603022340,16030,,15,Uncommitted,IA,county,,0,,False,polid-100004,
22312,16672,0,True,P,2,16672-polid-22603-16014,0.0,19027,Carroll,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Carroll1601422312,16014,,13,O'Malley,IA,county,,0,,False,polid-22603,Martin
22311,16672,0,True,P,3,16672-polid-1445-16014,0.0,19027,Carroll,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Carroll1601422311,16014,,13,Sanders,IA,county,,0,,False,polid-1445,Bernie
22310,16672,0,True,P,1,16672-polid-1746-16014,0.0,19027,Carroll,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Carroll1601422310,16014,,13,Clinton,IA,county,,0,,False,polid-1746,Hillary
22322,16957,0,True,P,2,16957-polid-64509-16029,0.0,19057,Des Moines,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Des Moines1602922322,16029,,16,Carson,IA,county,,0,,False,polid-64509,Ben
22345,16957,0,True,P,6,16957-polid-45650-16018,0.0,19035,Cherokee,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Cherokee1601822345,16018,,7,Gilmore,IA,county,,0,,False,polid-45650,Jim
22342,16957,0,True,P,13,16957-polid-100007-16018,0.0,19035,Cherokee,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Cherokee1601822342,16018,,7,Other,IA,county,,0,,False,polid-100007,
22321,16957,0,True,P,1,16957-polid-1239-16031,0.0,19061,Dubuque,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Dubuque1603122321,16031,,35,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16031,0.0,19061,Dubuque,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Dubuque1603122323,16031,,35,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16031,0.0,19061,Dubuque,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Dubuque1603122322,16031,,35,Carson,IA,county,,0,,False,polid-64509,Ben
22329,16957,0,True,P,7,16957-polid-1187-16015,0.0,19029,Cass,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Cass1601522329,16015,,13,Huckabee,IA,county,,0,,False,polid-1187,Mike
22324,16957,0,True,P,4,16957-polid-61815-16031,0.0,19061,Dubuque,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Dubuque1603122324,16031,,35,Cruz,IA,county,,0,,False,polid-61815,Ted
22333,16957,0,True,P,9,16957-polid-60208-16067,0.0,19133,Monona,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Monona1606722333,16067,,11,Paul,IA,county,,0,,False,polid-60208,Rand
22326,16957,0,True,P,5,16957-polid-60339-16031,0.0,19061,Dubuque,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Dubuque1603122326,16031,,35,Fiorina,IA,county,,0,,False,polid-60339,Carly
22329,16957,0,True,P,7,16957-polid-1187-16031,0.0,19061,Dubuque,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Dubuque1603122329,16031,,35,Huckabee,IA,county,,0,,False,polid-1187,Mike
22324,16957,0,True,P,4,16957-polid-61815-16015,0.0,19029,Cass,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Cass1601522324,16015,,13,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16015,0.0,19029,Cass,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Cass1601522326,16015,,13,Fiorina,IA,county,,0,,False,polid-60339,Carly
22321,16957,0,True,P,1,16957-polid-1239-16015,0.0,19029,Cass,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Cass1601522321,16015,,13,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16015,0.0,19029,Cass,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Cass1601522323,16015,,13,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16015,0.0,19029,Cass,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Cass1601522322,16015,,13,Carson,IA,county,,0,,False,polid-64509,Ben
22331,16957,0,True,P,8,16957-polid-36679-16025,0.0,19049,Dallas,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Dallas1602522331,16025,,34,Kasich,IA,county,,0,,False,polid-36679,John
22337,16957,0,True,P,12,16957-polid-8639-16076,0.0,19151,Pocahontas,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Pocahontas1607622337,16076,,7,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16076,0.0,19151,Pocahontas,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Pocahontas1607622336,16076,,7,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16076,0.0,19151,Pocahontas,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Pocahontas1607622335,16076,,7,Rubio,IA,county,,0,,False,polid-53044,Marco
22333,16957,0,True,P,9,16957-polid-60208-16076,0.0,19151,Pocahontas,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Pocahontas1607622333,16076,,7,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16076,0.0,19151,Pocahontas,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Pocahontas1607622331,16076,,7,Kasich,IA,county,,0,,False,polid-36679,John
22342,16957,0,True,P,13,16957-polid-100007-16095,0.0,19189,Winnebago,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Winnebago1609522342,16095,,10,Other,IA,county,,0,,False,polid-100007,
